"tree1.x","Site","Neighborhood","intra_spp","Region","hilo","tree2.x","comp.x","tree1.y","tree2.y","inter_spp","comp.y",".variable.x",".value.x",".lower.x",".upper.x",".variable.y",".value.y",".lower.y",".upper.y","med_diff","lower_diff","upper_diff","intra_greater","interval_intra_greater"
"10ac12","sl",1,"ac","Mammoth","high","10ac15","intra","10ac12","10pj13","pj","inter","rescor__t10ac12__t10ac15",0.196384476201214,-0.0721449852296902,0.447425695342225,"rescor__t10ac12__t10pj13",0.412050329599614,0.152731506985782,0.628203154098601,-0.2156658533984,-0.224876492215472,-0.180777458756376,0,0
"10ac12","sl",1,"ac","Mammoth","high","10ac16","intra","10ac12","10pj11","pj","inter","rescor__t10ac12__t10ac16",0.0785334346758054,-0.20063260287773,0.345610708996177,"rescor__t10ac12__t10pj11",0.319000599527961,0.0454862005543248,0.538407225568208,-0.240467164852156,-0.246118803432055,-0.192796516572031,0,0
"10ac12","sl",1,"ac","Mammoth","high","10ac16","intra","10ac12","10pj12","pj","inter","rescor__t10ac12__t10ac16",0.0785334346758054,-0.20063260287773,0.345610708996177,"rescor__t10ac12__t10pj12",0.173833393648997,-0.107922387572163,0.422243372095055,-0.0952999589731916,-0.092710215305567,-0.076632663098878,0,0
"10ac12","sl",1,"ac","Mammoth","high","10ac16","intra","10ac12","10pj13","pj","inter","rescor__t10ac12__t10ac16",0.0785334346758054,-0.20063260287773,0.345610708996177,"rescor__t10ac12__t10pj13",0.412050329599614,0.152731506985782,0.628203154098601,-0.333516894923809,-0.353364109863512,-0.282592445102424,0,0
"10ac12","sl",1,"ac","Mammoth","high","10ac17","intra","10ac12","10pj11","pj","inter","rescor__t10ac12__t10ac17",0.0536528907683228,-0.215253426129122,0.31139267154692,"rescor__t10ac12__t10pj11",0.319000599527961,0.0454862005543248,0.538407225568208,-0.265347708759638,-0.260739626683447,-0.227014554021288,0,0
"10ac12","sl",1,"ac","Mammoth","high","10ac17","intra","10ac12","10pj12","pj","inter","rescor__t10ac12__t10ac17",0.0536528907683228,-0.215253426129122,0.31139267154692,"rescor__t10ac12__t10pj12",0.173833393648997,-0.107922387572163,0.422243372095055,-0.120180502880674,-0.107331038556959,-0.110850700548135,0,0
"10ac12","sl",1,"ac","Mammoth","high","10ac17","intra","10ac12","10pj13","pj","inter","rescor__t10ac12__t10ac17",0.0536528907683228,-0.215253426129122,0.31139267154692,"rescor__t10ac12__t10pj13",0.412050329599614,0.152731506985782,0.628203154098601,-0.358397438831291,-0.367984933114904,-0.316810482551681,0,0
"10ac13","sl",1,"ac","Mammoth","high","10ac14","intra","10ac13","10pj11","pj","inter","rescor__t10ac13__t10ac14",0.222069110981133,-0.0541573029984899,0.463295856396847,"rescor__t10ac13__t10pj11",0.435248159435379,0.177546747574742,0.635046259110498,-0.213179048454246,-0.231704050573232,-0.171750402713651,0,0
"10ac13","sl",1,"ac","Mammoth","high","10ac14","intra","10ac13","10pj12","pj","inter","rescor__t10ac13__t10ac14",0.222069110981133,-0.0541573029984899,0.463295856396847,"rescor__t10ac13__t10pj12",0.160454717721191,-0.107650841034587,0.406479384824881,0.061614393259942,0.0534935380360971,0.056816471571966,1,1
"10ac13","sl",1,"ac","Mammoth","high","10ac14","intra","10ac13","10pj13","pj","inter","rescor__t10ac13__t10ac14",0.222069110981133,-0.0541573029984899,0.463295856396847,"rescor__t10ac13__t10pj13",0.342306649574776,0.0773837453495037,0.554012562166561,-0.120237538593643,-0.131541048347994,-0.090716705769714,0,0
"10ac13","sl",1,"ac","Mammoth","high","10ac15","intra","10ac13","10pj11","pj","inter","rescor__t10ac13__t10ac15",0.630503752156836,0.423259185662301,0.776528144876045,"rescor__t10ac13__t10pj11",0.435248159435379,0.177546747574742,0.635046259110498,0.195255592721457,0.245712438087559,0.141481885765547,1,1
"10ac13","sl",1,"ac","Mammoth","high","10ac15","intra","10ac13","10pj12","pj","inter","rescor__t10ac13__t10ac15",0.630503752156836,0.423259185662301,0.776528144876045,"rescor__t10ac13__t10pj12",0.160454717721191,-0.107650841034587,0.406479384824881,0.470049034435645,0.530910026696888,0.370048760051164,1,1
"10ac13","sl",1,"ac","Mammoth","high","10ac15","intra","10ac13","10pj13","pj","inter","rescor__t10ac13__t10ac15",0.630503752156836,0.423259185662301,0.776528144876045,"rescor__t10ac13__t10pj13",0.342306649574776,0.0773837453495037,0.554012562166561,0.28819710258206,0.345875440312797,0.222515582709484,1,1
"10ac13","sl",1,"ac","Mammoth","high","10ac16","intra","10ac13","10pj11","pj","inter","rescor__t10ac13__t10ac16",0.151216096349214,-0.117669520310645,0.397039066719627,"rescor__t10ac13__t10pj11",0.435248159435379,0.177546747574742,0.635046259110498,-0.284032063086165,-0.295216267885387,-0.238007192390871,0,0
"10ac13","sl",1,"ac","Mammoth","high","10ac16","intra","10ac13","10pj12","pj","inter","rescor__t10ac13__t10ac16",0.151216096349214,-0.117669520310645,0.397039066719627,"rescor__t10ac13__t10pj12",0.160454717721191,-0.107650841034587,0.406479384824881,-0.00923862137197698,-0.010018679276058,-0.00944031810525398,0,0
"10ac13","sl",1,"ac","Mammoth","high","10ac16","intra","10ac13","10pj13","pj","inter","rescor__t10ac13__t10ac16",0.151216096349214,-0.117669520310645,0.397039066719627,"rescor__t10ac13__t10pj13",0.342306649574776,0.0773837453495037,0.554012562166561,-0.191090553225562,-0.195053265660149,-0.156973495446934,0,0
"10ac13","sl",1,"ac","Mammoth","high","10ac17","intra","10ac13","10pj11","pj","inter","rescor__t10ac13__t10ac17",0.317043421132349,0.0495771625180041,0.541481422898738,"rescor__t10ac13__t10pj11",0.435248159435379,0.177546747574742,0.635046259110498,-0.11820473830303,-0.127969585056738,-0.0935648362117599,0,0
"10ac13","sl",1,"ac","Mammoth","high","10ac17","intra","10ac13","10pj12","pj","inter","rescor__t10ac13__t10ac17",0.317043421132349,0.0495771625180041,0.541481422898738,"rescor__t10ac13__t10pj12",0.160454717721191,-0.107650841034587,0.406479384824881,0.156588703411158,0.157228003552591,0.135002038073857,1,1
"10ac13","sl",1,"ac","Mammoth","high","10ac17","intra","10ac13","10pj13","pj","inter","rescor__t10ac13__t10ac17",0.317043421132349,0.0495771625180041,0.541481422898738,"rescor__t10ac13__t10pj13",0.342306649574776,0.0773837453495037,0.554012562166561,-0.025263228442427,-0.0278065828314996,-0.012531139267823,0,0
"10ac14","sl",1,"ac","Mammoth","high","10ac15","intra","10ac14","10pj11","pj","inter","rescor__t10ac14__t10ac15",0.169784322157145,-0.108776465144715,0.422144496459002,"rescor__t10ac14__t10pj11",0.27785530463168,-0.00326274650451259,0.512228958477523,-0.108070982474535,-0.105513718640202,-0.090084462018521,0,0
"10ac14","sl",1,"ac","Mammoth","high","10ac15","intra","10ac14","10pj12","pj","inter","rescor__t10ac14__t10ac15",0.169784322157145,-0.108776465144715,0.422144496459002,"rescor__t10ac14__t10pj12",0.281403908858015,0.0127317042492045,0.519579470946202,-0.11161958670087,-0.12150816939392,-0.0974349744872001,0,0
"10ac14","sl",1,"ac","Mammoth","high","10ac15","intra","10ac14","10pj13","pj","inter","rescor__t10ac14__t10ac15",0.169784322157145,-0.108776465144715,0.422144496459002,"rescor__t10ac14__t10pj13",0.303642755104803,0.0130266337420004,0.532993611721423,-0.133858432947658,-0.121803098886715,-0.110849115262421,0,0
"10ac14","sl",1,"ac","Mammoth","high","10ac16","intra","10ac14","10pj11","pj","inter","rescor__t10ac14__t10ac16",0.0227452472353803,-0.25008645686842,0.304133829238437,"rescor__t10ac14__t10pj11",0.27785530463168,-0.00326274650451259,0.512228958477523,-0.2551100573963,-0.246823710363907,-0.208095129239086,0,0
"10ac14","sl",1,"ac","Mammoth","high","10ac16","intra","10ac14","10pj12","pj","inter","rescor__t10ac14__t10ac16",0.0227452472353803,-0.25008645686842,0.304133829238437,"rescor__t10ac14__t10pj12",0.281403908858015,0.0127317042492045,0.519579470946202,-0.258658661622635,-0.262818161117625,-0.215445641707765,0,0
"10ac14","sl",1,"ac","Mammoth","high","10ac16","intra","10ac14","10pj13","pj","inter","rescor__t10ac14__t10ac16",0.0227452472353803,-0.25008645686842,0.304133829238437,"rescor__t10ac14__t10pj13",0.303642755104803,0.0130266337420004,0.532993611721423,-0.280897507869423,-0.26311309061042,-0.228859782482986,0,0
"10ac14","sl",1,"ac","Mammoth","high","10ac17","intra","10ac14","10pj11","pj","inter","rescor__t10ac14__t10ac17",0.0486169638735769,-0.230981630097582,0.304783892506444,"rescor__t10ac14__t10pj11",0.27785530463168,-0.00326274650451259,0.512228958477523,-0.229238340758103,-0.227718883593069,-0.207445065971079,0,0
"10ac14","sl",1,"ac","Mammoth","high","10ac17","intra","10ac14","10pj12","pj","inter","rescor__t10ac14__t10ac17",0.0486169638735769,-0.230981630097582,0.304783892506444,"rescor__t10ac14__t10pj12",0.281403908858015,0.0127317042492045,0.519579470946202,-0.232786944984438,-0.243713334346786,-0.214795578439758,0,0
"10ac14","sl",1,"ac","Mammoth","high","10ac17","intra","10ac14","10pj13","pj","inter","rescor__t10ac14__t10ac17",0.0486169638735769,-0.230981630097582,0.304783892506444,"rescor__t10ac14__t10pj13",0.303642755104803,0.0130266337420004,0.532993611721423,-0.255025791231226,-0.244008263839582,-0.228209719214979,0,0
"10ac15","sl",1,"ac","Mammoth","high","10ac16","intra","10ac15","10pj11","pj","inter","rescor__t10ac15__t10ac16",0.136947999382938,-0.140805011464573,0.388094211896446,"rescor__t10ac15__t10pj11",0.426745837182301,0.147244390741485,0.623516101083913,-0.289797837799363,-0.288049402206058,-0.235421889187467,0,0
"10ac15","sl",1,"ac","Mammoth","high","10ac16","intra","10ac15","10pj12","pj","inter","rescor__t10ac15__t10ac16",0.136947999382938,-0.140805011464573,0.388094211896446,"rescor__t10ac15__t10pj12",0.142665562694109,-0.130345319325936,0.39270584147308,-0.00571756331117099,-0.010459692138637,-0.00461162957663402,0,0
"10ac15","sl",1,"ac","Mammoth","high","10ac16","intra","10ac15","10pj13","pj","inter","rescor__t10ac15__t10ac16",0.136947999382938,-0.140805011464573,0.388094211896446,"rescor__t10ac15__t10pj13",0.394083040901752,0.134081978951474,0.603102870964424,-0.257135041518814,-0.274886990416047,-0.215008659067978,0,0
