"focalID","periphID","dist","focalsp","DBH","periphsp","totBA"
"10ac1_5","10pj1_2",4.0902049718699,"ac",22.8,"pj",1.1632473006
"10ac1_5","10pj1_3",27.2520071563196,"ac",22.8,"pj",0.043373715
"10ac1_6","10ac1_1",16.684428920727,"ac",10.2,"ac",0.2010906744
"10ac1_6","10ac1_2",17.3974330572635,"ac",10.2,"ac",2.7670655166
"10ac1_6","10ac1_3",11.6738236755917,"ac",10.2,"ac",0.0084948864
"10ac1_6","10ac1_4",9.82102329743689,"ac",10.2,"ac",1.1461059456
"10ac1_6","10ac1_5",3.99934826376712,"ac",10.2,"ac",0.0408282336
"10ac1_6","10ac1_7",12.4636591827853,"ac",10.2,"ac",0.0408282336
"10ac1_6","10pj1_1",20.330958726131,"ac",10.2,"pj",0.141862875
"10ac1_6","10pj1_2",8.06269034823675,"ac",10.2,"pj",1.1632473006
"10ac1_6","10pj1_3",24.2604226933888,"ac",10.2,"pj",0.043373715
"10ac1_7","10ac1_1",7.25330023482883,"ac",22.8,"ac",0.2010906744
"10ac1_7","10ac1_2",8.89105148118542,"ac",22.8,"ac",2.7670655166
"10ac1_7","10ac1_3",1.27865648772728,"ac",22.8,"ac",0.0084948864
"10ac1_7","10ac1_4",3.64186155161474,"ac",22.8,"ac",1.1461059456
"10ac1_7","10ac1_5",11.9312784471141,"ac",22.8,"ac",0.0408282336
"10ac1_7","10ac1_6",12.4636591827853,"ac",22.8,"ac",0.0081713016
"10ac1_7","10pj1_1",16.6197282989943,"ac",22.8,"pj",0.141862875
"10ac1_7","10pj1_2",13.3399938842008,"ac",22.8,"pj",1.1632473006
"10ac1_7","10pj1_3",21.5073570983363,"ac",22.8,"pj",0.043373715
"10ac2_1","10ac2_2",13.994956459364,"ac",25.3,"ac",0.0494809854
"10ac2_1","10ac2_3",8.48145856254413,"ac",25.3,"ac",0.1493013984
"10ac2_1","10ac2_4",25.041767247595,"ac",25.3,"ac",0.8299981536
"10ac2_1","10ac2_5",20.6389817279822,"ac",25.3,"ac",0.036305115
"10ac2_1","10pj2_1",15.5039404010771,"ac",25.3,"pj",0.0422733696
"10ac2_1","10pj2_2",5.7092081100625,"ac",25.3,"pj",0.9127007736
"10ac2_1","10pj2_3",1.98413041190462,"ac",25.3,"pj",1.5240286446
"10ac2_1","10pj2_4",22.242499102979,"ac",25.3,"pj",0.0198556974
"10ac2_1","10pj2_5",21.2458575450622,"ac",25.3,"pj",0.0973142016
"10ac2_2","10ac2_1",13.994956459364,"ac",25.1,"ac",0.0502726686
"10ac2_2","10ac2_3",14.5881377253124,"ac",25.1,"ac",0.1493013984
"10ac2_2","10ac2_4",17.4386873155087,"ac",25.1,"ac",0.8299981536
"10ac2_2","10ac2_5",7.09158180222622,"ac",25.1,"ac",0.036305115
"10ac2_2","10pj2_1",3.48719014628474,"ac",25.1,"pj",0.0422733696
"10ac2_2","10pj2_2",10.6514502868087,"ac",25.1,"pj",0.9127007736
"10ac2_2","10pj2_3",14.3365715140632,"ac",25.1,"pj",1.5240286446
"10ac2_2","10pj2_4",12.5535067880193,"ac",25.1,"pj",0.0198556974
"10ac2_2","10pj2_5",15.024043001141,"ac",25.1,"pj",0.0973142016
"10ac2_3","10ac2_1",8.48145856254413,"ac",43.6,"ac",0.0502726686
"10ac2_3","10ac2_2",14.5881377253124,"ac",43.6,"ac",0.0494809854
"10ac2_3","10ac2_4",30.0672550500234,"ac",43.6,"ac",0.8299981536
"10ac2_3","10ac2_5",21.6156805480433,"ac",43.6,"ac",0.036305115
"10ac2_3","10pj2_1",17.5236332325367,"ac",43.6,"pj",0.0422733696
"10ac2_3","10pj2_2",12.4017617324967,"ac",43.6,"pj",0.9127007736
"10ac2_3","10pj2_3",6.64166283010041,"ac",43.6,"pj",1.5240286446
"10ac2_3","10pj2_4",26.1060495928148,"ac",43.6,"pj",0.0198556974
"10ac2_3","10pj2_5",26.6731523134773,"ac",43.6,"pj",0.0973142016
"10ac2_4","10ac2_1",25.041767247595,"ac",102.8,"ac",0.0502726686
"10ac2_4","10ac2_2",17.4386873155087,"ac",102.8,"ac",0.0494809854
"10ac2_4","10ac2_3",30.0672550500234,"ac",102.8,"ac",0.1493013984
"10ac2_4","10ac2_5",13.9614377585249,"ac",102.8,"ac",0.036305115
"10ac2_4","10pj2_1",13.9635419963305,"ac",102.8,"pj",0.0422733696
"10ac2_4","10pj2_2",19.3359120427601,"ac",102.8,"pj",0.9127007736
"10ac2_4","10pj2_3",26.5534740089346,"ac",102.8,"pj",1.5240286446
"10ac2_4","10pj2_4",5.36670625422638,"ac",102.8,"pj",0.0198556974
"10ac2_4","10pj2_5",3.93871776671908,"ac",102.8,"pj",0.0973142016
"10ac2_5","10ac2_1",20.6389817279822,"ac",21.5,"ac",0.0502726686
"10ac2_5","10ac2_2",7.09158180222622,"ac",21.5,"ac",0.0494809854
"10ac2_5","10ac2_3",21.6156805480433,"ac",21.5,"ac",0.1493013984
"10ac2_5","10ac2_4",13.9614377585249,"ac",21.5,"ac",0.8299981536
"10ac2_5","10pj2_1",5.27633506302179,"ac",21.5,"pj",0.0422733696
"10ac2_5","10pj2_2",16.3390056833727,"ac",21.5,"pj",0.9127007736
"10ac2_5","10pj2_3",21.2163709513044,"ac",21.5,"pj",1.5240286446
"10ac2_5","10pj2_4",8.60201133082655,"ac",21.5,"pj",0.0198556974
"10ac2_5","10pj2_5",13.127229036275,"ac",21.5,"pj",0.0973142016
"10ac3_1","10ac3_2",18.0998389206557,"ac",11,"ac",0.809138715
"10ac3_1","10ac3_3",3.25269000553224,"ac",11,"ac",0.636174
"10ac3_1","10ac3_4",20.5970549670902,"ac",11,"ac",0.0047783736
"10ac3_1","10ac3_5",23.1737295138411,"ac",11,"ac",0.0611363214
"10ac3_1","10pj3_1",4.9077119191277,"ac",11,"pj",0.874169835
"10ac3_1","10pj3_2",5.42198751935092,"ac",11,"pj",1.0696276206
"10ac3_1","10pj3_3",14.1465842990603,"ac",11,"pj",0.0740231646
"10ac3_1","10pj3_4",26.6943163471639,"ac",11,"pj",1.5792226296
"10ac3_2","10ac3_1",18.0998389206557,"ac",101.5,"ac",0.00950334
"10ac3_2","10ac3_3",19.7492019062831,"ac",101.5,"ac",0.636174
"10ac3_2","10ac3_4",2.73427317235501,"ac",101.5,"ac",0.0047783736
"10ac3_2","10ac3_5",13.8775925820735,"ac",101.5,"ac",0.0611363214
"10ac3_2","10pj3_1",14.604775713424,"ac",101.5,"pj",0.874169835
"10ac3_2","10pj3_2",12.8654138292493,"ac",101.5,"pj",1.0696276206
"10ac3_2","10pj3_3",20.0104678787285,"ac",101.5,"pj",0.0740231646
"10ac3_2","10pj3_4",22.1164808682361,"ac",101.5,"pj",1.5792226296
"10ac3_3","10ac3_1",3.25269000553224,"ac",90,"ac",0.00950334
"10ac3_3","10ac3_2",19.7492019062831,"ac",90,"ac",0.809138715
"10ac3_3","10ac3_4",22.3753516321507,"ac",90,"ac",0.0047783736
"10ac3_3","10ac3_5",26.1111225028953,"ac",90,"ac",0.0611363214
"10ac3_3","10pj3_1",5.25756224350794,"ac",90,"pj",0.874169835
"10ac3_3","10pj3_2",7.87936675265342,"ac",90,"pj",1.0696276206
"10ac3_3","10pj3_3",17.3439601550874,"ac",90,"pj",0.0740231646
"10ac3_3","10pj3_4",29.9140600295438,"ac",90,"pj",1.5792226296
"10ac3_4","10ac3_1",20.5970549670902,"ac",7.8,"ac",0.00950334
"10ac3_4","10ac3_2",2.73427317235501,"ac",7.8,"ac",0.809138715
"10ac3_4","10ac3_3",22.3753516321507,"ac",7.8,"ac",0.636174
"10ac3_4","10ac3_5",12.838755147787,"ac",7.8,"ac",0.0611363214
"10ac3_4","10pj3_1",17.2745784190207,"ac",7.8,"pj",0.874169835
"10ac3_4","10pj3_2",15.2731569127886,"ac",7.8,"pj",1.0696276206
"10ac3_4","10pj3_3",21.1467900259015,"ac",7.8,"pj",0.0740231646
"10ac3_4","10pj3_4",21.4174958368555,"ac",7.8,"pj",1.5792226296
"10ac3_5","10ac3_1",23.1737295138411,"ac",27.9,"ac",0.00950334
"10ac3_5","10ac3_2",13.8775925820735,"ac",27.9,"ac",0.809138715
"10ac3_5","10ac3_3",26.1111225028953,"ac",27.9,"ac",0.636174
"10ac3_5","10ac3_4",12.838755147787,"ac",27.9,"ac",0.0047783736
"10ac3_5","10pj3_1",22.4617175630415,"ac",27.9,"pj",0.874169835
"10ac3_5","10pj3_2",18.3572757067436,"ac",27.9,"pj",1.0696276206
"10ac3_5","10pj3_3",15.0487755542398,"ac",27.9,"pj",0.0740231646
"10ac3_5","10pj3_4",8.72428810025272,"ac",27.9,"pj",1.5792226296
"10pj1_1","10ac1_1",23.5541463336709,"pj",42.5,"ac",0.2010906744
"10pj1_1","10ac1_2",8.85322482064609,"pj",42.5,"ac",2.7670655166
"10pj1_1","10ac1_3",15.6316665023525,"pj",42.5,"ac",0.0084948864
"10pj1_1","10ac1_4",18.9378509779944,"pj",42.5,"ac",1.1461059456
"10pj1_1","10ac1_5",23.0028461382459,"pj",42.5,"ac",0.0408282336
"10pj1_1","10ac1_6",20.330958726131,"pj",42.5,"ac",0.0081713016
"10pj1_1","10ac1_7",16.6197282989943,"pj",42.5,"ac",0.0408282336
"10pj1_1","10pj1_2",26.4605662576916,"pj",42.5,"pj",1.1632473006
"10pj1_1","10pj1_3",4.89188081747823,"pj",42.5,"pj",0.043373715
"10pj1_2","10ac1_1",13.6407797946439,"pj",121.7,"ac",0.2010906744
"10pj1_2","10ac1_2",21.1966092158802,"pj",121.7,"ac",2.7670655166
"10pj1_2","10ac1_3",13.3056960797723,"pj",121.7,"ac",0.0084948864
"10pj1_2","10ac1_4",9.69914082485077,"pj",121.7,"ac",1.1461059456
"10pj1_2","10ac1_5",4.0902049718699,"pj",121.7,"ac",0.0408282336
"10pj1_2","10ac1_6",8.06269034823675,"pj",121.7,"ac",0.0081713016
"10pj1_2","10ac1_7",13.3399938842008,"pj",121.7,"ac",0.0408282336
"10pj1_2","10pj1_1",26.4605662576916,"pj",121.7,"pj",0.141862875
"10pj1_2","10pj1_3",30.8818275248438,"pj",121.7,"pj",0.043373715
"10pj1_3","10ac1_1",28.4387083493495,"pj",23.5,"ac",0.2010906744
"10pj1_3","10ac1_2",13.5928303359719,"pj",23.5,"ac",2.7670655166
"10pj1_3","10ac1_3",20.505736615589,"pj",23.5,"ac",0.0084948864
"10pj1_3","10ac1_4",23.7474510061527,"pj",23.5,"ac",1.1461059456
"10pj1_3","10ac1_5",27.2520071563196,"pj",23.5,"ac",0.0408282336
"10pj1_3","10ac1_6",24.2604226933888,"pj",23.5,"ac",0.0081713016
"10pj1_3","10ac1_7",21.5073570983363,"pj",23.5,"ac",0.0408282336
"10pj1_3","10pj1_1",4.89188081747823,"pj",23.5,"pj",0.141862875
"10pj1_3","10pj1_2",30.8818275248438,"pj",23.5,"pj",1.1632473006
"10pj2_1","10ac2_1",15.5039404010771,"pj",23.2,"ac",0.0502726686
"10pj2_1","10ac2_2",3.48719014628474,"pj",23.2,"ac",0.0494809854
"10pj2_1","10ac2_3",17.5236332325367,"pj",23.2,"ac",0.1493013984
"10pj2_1","10ac2_4",13.9635419963305,"pj",23.2,"ac",0.8299981536
"10pj2_1","10ac2_5",5.27633506302179,"pj",23.2,"ac",0.036305115
"10pj2_1","10pj2_2",11.0627467210936,"pj",23.2,"pj",0.9127007736
"10pj2_1","10pj2_3",16.2330122742821,"pj",23.2,"pj",1.5240286446
"10pj2_1","10pj2_4",9.08021936244041,"pj",23.2,"pj",0.0198556974
"10pj2_1","10pj2_5",11.6965586931038,"pj",23.2,"pj",0.0973142016
"10pj2_2","10ac2_1",5.7092081100625,"pj",107.8,"ac",0.0502726686
"10pj2_2","10ac2_2",10.6514502868087,"pj",107.8,"ac",0.0494809854
"10pj2_2","10ac2_3",12.4017617324967,"pj",107.8,"ac",0.1493013984
"10pj2_2","10ac2_4",19.3359120427601,"pj",107.8,"ac",0.8299981536
"10pj2_2","10ac2_5",16.3390056833727,"pj",107.8,"ac",0.036305115
"10pj2_2","10pj2_1",11.0627467210936,"pj",107.8,"pj",0.0422733696
"10pj2_2","10pj2_3",7.33919534294467,"pj",107.8,"pj",1.5240286446
"10pj2_2","10pj2_4",16.7248103314836,"pj",107.8,"pj",0.0198556974
"10pj2_2","10pj2_5",15.5375815764228,"pj",107.8,"pj",0.0973142016
"10pj2_3","10ac2_1",1.98413041190462,"pj",139.3,"ac",0.0502726686
"10pj2_3","10ac2_2",14.3365715140632,"pj",139.3,"ac",0.0494809854
"10pj2_3","10ac2_3",6.64166283010041,"pj",139.3,"ac",0.1493013984
"10pj2_3","10ac2_4",26.5534740089346,"pj",139.3,"ac",0.8299981536
"10pj2_3","10ac2_5",21.2163709513044,"pj",139.3,"ac",0.036305115
"10pj2_3","10pj2_1",16.2330122742821,"pj",139.3,"pj",0.0422733696
"10pj2_3","10pj2_2",7.33919534294467,"pj",139.3,"pj",0.9127007736
"10pj2_3","10pj2_4",23.4913822539907,"pj",139.3,"pj",0.0198556974
"10pj2_3","10pj2_5",22.8178113411597,"pj",139.3,"pj",0.0973142016
"10pj2_4","10ac2_1",22.242499102979,"pj",15.9,"ac",0.0502726686
"10pj2_4","10ac2_2",12.5535067880193,"pj",15.9,"ac",0.0494809854
"10pj2_4","10ac2_3",26.1060495928148,"pj",15.9,"ac",0.1493013984
"10pj2_4","10ac2_4",5.36670625422638,"pj",15.9,"ac",0.8299981536
"10pj2_4","10ac2_5",8.60201133082655,"pj",15.9,"ac",0.036305115
"10pj2_4","10pj2_1",9.08021936244041,"pj",15.9,"pj",0.0422733696
"10pj2_4","10pj2_2",16.7248103314836,"pj",15.9,"pj",0.9127007736
"10pj2_4","10pj2_3",23.4913822539907,"pj",15.9,"pj",1.5240286446
"10pj2_4","10pj2_5",5.29687758449906,"pj",15.9,"pj",0.0973142016
"10pj2_5","10ac2_1",21.2458575450622,"pj",35.2,"ac",0.0502726686
"10pj2_5","10ac2_2",15.024043001141,"pj",35.2,"ac",0.0494809854
"10pj2_5","10ac2_3",26.6731523134773,"pj",35.2,"ac",0.1493013984
"10pj2_5","10ac2_4",3.93871776671908,"pj",35.2,"ac",0.8299981536
"10pj2_5","10ac2_5",13.127229036275,"pj",35.2,"ac",0.036305115
"10pj2_5","10pj2_1",11.6965586931038,"pj",35.2,"pj",0.0422733696
"10pj2_5","10pj2_2",15.5375815764228,"pj",35.2,"pj",0.9127007736
"10pj2_5","10pj2_3",22.8178113411597,"pj",35.2,"pj",1.5240286446
"10pj2_5","10pj2_4",5.29687758449906,"pj",35.2,"pj",0.0198556974
"10pj3_1","10ac3_1",4.9077119191277,"pj",105.5,"ac",0.00950334
"10pj3_1","10ac3_2",14.604775713424,"pj",105.5,"ac",0.809138715
"10pj3_1","10ac3_3",5.25756224350794,"pj",105.5,"ac",0.636174
"10pj3_1","10ac3_4",17.2745784190207,"pj",105.5,"ac",0.0047783736
"10pj3_1","10ac3_5",22.4617175630415,"pj",105.5,"ac",0.0611363214
"10pj3_1","10pj3_2",4.51304883846254,"pj",105.5,"pj",1.0696276206
"10pj3_1","10pj3_3",16.782663667535,"pj",105.5,"pj",0.0740231646
"10pj3_1","10pj3_4",27.4817743741763,"pj",105.5,"pj",1.5792226296
"10pj3_2","10ac3_1",5.42198751935092,"pj",116.7,"ac",0.00950334
"10pj3_2","10ac3_2",12.8654138292493,"pj",116.7,"ac",0.809138715
"10pj3_2","10ac3_3",7.87936675265342,"pj",116.7,"ac",0.636174
"10pj3_2","10ac3_4",15.2731569127886,"pj",116.7,"ac",0.0047783736
"10pj3_2","10ac3_5",18.3572757067436,"pj",116.7,"ac",0.0611363214
"10pj3_2","10pj3_1",4.51304883846254,"pj",116.7,"pj",0.874169835
"10pj3_2","10pj3_3",12.6367537729319,"pj",116.7,"pj",0.0740231646
"10pj3_2","10pj3_4",22.9939564690741,"pj",116.7,"pj",1.5792226296
"10pj3_3","10ac3_1",14.1465842990603,"pj",30.7,"ac",0.00950334
"10pj3_3","10ac3_2",20.0104678787285,"pj",30.7,"ac",0.809138715
"10pj3_3","10ac3_3",17.3439601550874,"pj",30.7,"ac",0.636174
"10pj3_3","10ac3_4",21.1467900259015,"pj",30.7,"ac",0.0047783736
"10pj3_3","10ac3_5",15.0487755542398,"pj",30.7,"ac",0.0611363214
"10pj3_3","10pj3_1",16.782663667535,"pj",30.7,"pj",0.874169835
"10pj3_3","10pj3_2",12.6367537729319,"pj",30.7,"pj",1.0696276206
"10pj3_3","10pj3_4",14.3070081410677,"pj",30.7,"pj",1.5792226296
"10pj3_4","10ac3_1",26.6943163471639,"pj",141.8,"ac",0.00950334
"10pj3_4","10ac3_2",22.1164808682361,"pj",141.8,"ac",0.809138715
"10pj3_4","10ac3_3",29.9140600295438,"pj",141.8,"ac",0.636174
"10pj3_4","10ac3_4",21.4174958368555,"pj",141.8,"ac",0.0047783736
"10pj3_4","10ac3_5",8.72428810025272,"pj",141.8,"ac",0.0611363214
"10pj3_4","10pj3_1",27.4817743741763,"pj",141.8,"pj",0.874169835
"10pj3_4","10pj3_2",22.9939564690741,"pj",141.8,"pj",1.0696276206
"10pj3_4","10pj3_3",14.3070081410677,"pj",141.8,"pj",0.0740231646
"11ac1_1","11ac1_2",18.3530211927193,"ac",19.4,"ac",0.1618835064
"11ac1_1","11ac1_3",21.3723978900153,"ac",19.4,"ac",0.068349435
"11ac1_1","11ac1_4",30.2077000867964,"ac",19.4,"ac",0.0725835264
"11ac1_1","11pj1_1",12.373538923309,"ac",19.4,"pj",0.2960926584
"11ac1_1","11pj1_2",15.0190431842201,"ac",19.4,"pj",0.0535022334
"11ac1_1","11pj1_3",15.5802582533716,"ac",19.4,"pj",0.0555717624
"11ac1_1","11pj1_4",30.6885594939824,"ac",19.4,"pj",0.2808621816
"11ac1_1","11pl1_1",21.2011592577399,"ac",19.4,"pl",0.1676389176
"11ac1_1","11pl1_2",14.5121267118117,"ac",19.4,"pl",0.75429816
"11ac1_1","11pl1_24",21.9336614399118,"ac",19.4,"pl",0.0441151326
"11ac1_1","11pl1_4",26.0967294477467,"ac",19.4,"pl",0.10178784
"11ac1_2","11ac1_1",18.3530211927193,"ac",45.4,"ac",0.0295593144
"11ac1_2","11ac1_3",37.4234884040972,"ac",45.4,"ac",0.068349435
"11ac1_2","11ac1_4",34.8212677246143,"ac",45.4,"ac",0.0725835264
"11ac1_2","11pj1_1",23.3828495303776,"ac",45.4,"pj",0.2960926584
"11ac1_2","11pj1_2",15.1273937634044,"ac",45.4,"pj",0.0535022334
"11ac1_2","11pj1_3",15.2177125505902,"ac",45.4,"pj",0.0555717624
"11ac1_2","11pj1_4",35.3544566482919,"ac",45.4,"pj",0.2808621816
"11ac1_2","11pl1_1",26.3312302395567,"ac",45.4,"pl",0.1676389176
"11ac1_2","11pl1_2",3.84189171770287,"ac",45.4,"pl",0.75429816
"11ac1_2","11pl1_24",22.9164779361224,"ac",45.4,"pl",0.0441151326
"11ac1_2","11pl1_4",19.139350627974,"ac",45.4,"pl",0.10178784
"11ac1_3","11ac1_1",21.3723978900153,"ac",29.5,"ac",0.0295593144
"11ac1_3","11ac1_2",37.4234884040972,"ac",29.5,"ac",0.1618835064
"11ac1_3","11ac1_4",24.1811469784998,"ac",29.5,"ac",0.0725835264
"11ac1_3","11pj1_1",15.0396177303492,"ac",29.5,"pj",0.2960926584
"11ac1_3","11pj1_2",25.6706761114622,"ac",29.5,"pj",0.0535022334
"11ac1_3","11pj1_3",26.0415881571691,"ac",29.5,"pj",0.0555717624
"11ac1_3","11pj1_4",24.361371228409,"ac",29.5,"pj",0.2808621816
"11ac1_3","11pl1_1",20.4919934913335,"ac",29.5,"pl",0.1676389176
"11ac1_3","11pl1_2",33.9024333437046,"ac",29.5,"pl",0.75429816
"11ac1_3","11pl1_24",25.4597547622279,"ac",29.5,"pl",0.0441151326
"11ac1_3","11pl1_4",34.737186989637,"ac",29.5,"pl",0.10178784
"11ac1_4","11ac1_1",30.2077000867964,"ac",30.4,"ac",0.0295593144
"11ac1_4","11ac1_2",34.8212677246143,"ac",30.4,"ac",0.1618835064
"11ac1_4","11ac1_3",24.1811469784998,"ac",30.4,"ac",0.068349435
"11ac1_4","11pj1_1",18.0954310522258,"ac",30.4,"pj",0.2960926584
"11ac1_4","11pj1_2",19.9451874719861,"ac",30.4,"pj",0.0535022334
"11ac1_4","11pj1_3",19.7404481738393,"ac",30.4,"pj",0.0555717624
"11ac1_4","11pj1_4",0.535566448373634,"ac",30.4,"pj",0.2808621816
"11ac1_4","11pl1_1",9.26897964238487,"ac",30.4,"pl",0.1676389176
"11ac1_4","11pl1_2",33.1465608648668,"ac",30.4,"pl",0.75429816
"11ac1_4","11pl1_24",11.9938312307976,"ac",30.4,"pl",0.0441151326
"11ac1_4","11pl1_4",20.0707106488416,"ac",30.4,"pl",0.10178784
"11ac2_1","11ac2_10",19.5074974022928,"ac",74.9,"ac",0.0051530094
"11ac2_1","11ac2_11",20.5168775275422,"ac",74.9,"ac",0.0105683424
"11ac2_1","11ac2_3",24.3630674408124,"ac",74.9,"ac",0.0248846136
"11ac2_1","11pj2_1",6.53875029552301,"ac",74.9,"pj",0.2298716574
"11ac2_1","11pj2_15",21.9203175741967,"ac",74.9,"pj",0.0611363214
"11ac2_1","11pj2_16",23.9199714712597,"ac",74.9,"pj",0.029864835
"11ac2_1","11pj2_2",9.55692242318605,"ac",74.9,"pj",0.1244105016
"11ac2_1","11pl2_1",9.00467018219017,"ac",74.9,"pl",0.5714641086
"11ac2_1","11pl2_2",16.5579217899567,"ac",74.9,"pl",0.1128156414
"11ac2_10","11ac2_1",19.5074974022928,"ac",8.1,"ac",0.4406101854
"11ac2_10","11ac2_11",2.35942605558138,"ac",8.1,"ac",0.0105683424
"11ac2_10","11ac2_3",19.9977595929083,"ac",8.1,"ac",0.0248846136
"11ac2_10","11pj2_1",12.971255108787,"ac",8.1,"pj",0.2298716574
"11ac2_10","11pj2_15",11.199458563206,"ac",8.1,"pj",0.0611363214
"11ac2_10","11pj2_16",6.79576277146076,"ac",8.1,"pj",0.029864835
"11ac2_10","11pj2_2",24.5522570778237,"ac",8.1,"pj",0.1244105016
"11ac2_10","11pl2_1",22.4478607897083,"ac",8.1,"pl",0.5714641086
"11ac2_10","11pl2_2",15.7411410578179,"ac",8.1,"pl",0.1128156414
"11ac2_11","11ac2_1",20.5168775275422,"ac",11.6,"ac",0.4406101854
"11ac2_11","11ac2_10",2.35942605558138,"ac",11.6,"ac",0.0051530094
"11ac2_11","11ac2_3",18.1445438893416,"ac",11.6,"ac",0.0248846136
"11ac2_11","11pj2_1",14.0119791732584,"ac",11.6,"pj",0.2298716574
"11ac2_11","11pj2_15",13.4534809155553,"ac",11.6,"pj",0.0611363214
"11ac2_11","11pj2_16",8.36133582882747,"ac",11.6,"pj",0.029864835
"11ac2_11","11pj2_2",24.7006063230862,"ac",11.6,"pj",0.1244105016
"11ac2_11","11pl2_1",22.5209918090608,"ac",11.6,"pl",0.5714641086
"11ac2_11","11pl2_2",14.6077760180689,"ac",11.6,"pl",0.1128156414
"11ac2_3","11ac2_1",24.3630674408124,"ac",17.8,"ac",0.4406101854
"11ac2_3","11ac2_10",19.9977595929083,"ac",17.8,"ac",0.0051530094
"11ac2_3","11ac2_11",18.1445438893416,"ac",17.8,"ac",0.0105683424
"11ac2_3","11pj2_1",20.9324020158695,"ac",17.8,"pj",0.2298716574
"11ac2_3","11pj2_15",30.8744471319191,"ac",17.8,"pj",0.0611363214
"11ac2_3","11pj2_16",26.5037401825923,"ac",17.8,"pj",0.029864835
"11ac2_3","11pj2_2",20.8855328990832,"ac",17.8,"pj",0.1244105016
"11ac2_3","11pl2_1",18.958399956388,"ac",17.8,"pl",0.5714641086
"11ac2_3","11pl2_2",7.83293565693589,"ac",17.8,"pl",0.1128156414
"11ac3_1","11ac3_2",5.79712670493542,"ac",17.2,"ac",0.0307908216
"11ac3_1","11ac3_4",25.432883374992,"ac",17.2,"ac",0.1764605304
"11ac3_1","11pj3_1",12.8121507129917,"ac",17.2,"pj",0.06605214
